,data_type,tax_status,year,month,type,month_current,month_prior_year,ytd_current,ytd_prior_year,tax_rate
1171,Barrels Produced,Tax Free,2016,11,For export,672442,553502,6061540.0,5774282.0,$7/$18 per barrel
1172,Barrels Produced,Tax Free,2016,11,For vessels and aircraft,0,0,1103.0,236.0,$7/$18 per barrel
1173,Barrels Produced,Tax Free,2016,11,Consumed on brewery premises,2148,1612,113276.0,95837.0,$7/$18 per barrel
1174,Barrels Produced,Sub Total Tax-Free,2016,11,Sub Total Tax-Free,674590,555114,6175919.0,5870355.0,$7/$18 per barrel
1175,Barrels Produced,Totals,2016,11,Total Removals,13097935,12951473,166418014.0,167905565.0,$7/$18 per barrel
1176,Barrels Produced,Totals,2016,11,Stocks On Hand end-of-month:,9925836,10098594,119076789.0,118009690.0,$7/$18 per barrel
1177,Barrels Produced,Totals,2016,12,Production,14479331,14225421,189856742.0,191168100.0,$7/$18 per barrel
1178,Barrels Produced,Taxable,2016,12,In bottles and cans,11697755,11719809,154968742.0,156702093.0,$7/$18 per barrel
1179,Barrels Produced,Taxable,2016,12,In kegs,1419764,1573701,16926784.0,17710624.0,$7/$18 per barrel
1180,Barrels Produced,Taxable,2016,12,"Tax Determined, Premises Use",497625,352343,1961713.0,1268346.0,$7/$18 per barrel
1181,Barrels Produced,Sub Total Taxable,2016,12,Sub Total Taxable,13615144,13645853,173857239.0,175681063.0,$7/$18 per barrel
1182,Barrels Produced,Tax Free,2016,12,For export,429443,439989,6490983.0,6214271.0,$7/$18 per barrel
1183,Barrels Produced,Tax Free,2016,12,For vessels and aircraft,6,28,1109.0,264.0,$7/$18 per barrel
1184,Barrels Produced,Tax Free,2016,12,Consumed on brewery premises,33571,23857,146847.0,119694.0,$7/$18 per barrel
1185,Barrels Produced,Sub Total Tax-Free,2016,12,Sub Total Tax-Free,463020,463874,6638939.0,6334229.0,$7/$18 per barrel
1186,Barrels Produced,Totals,2016,12,Total Removals,14078164,14109727,180496178.0,182015292.0,$7/$18 per barrel
1187,Barrels Produced,Totals,2016,12,Stocks On Hand end-of-month:,9967603,9879101,129044392.0,127888791.0,$7/$18 per barrel
1188,Barrels Produced,Totals,2017,1,Production,14518975,14539059,14518975.0,14539059.0,$7/$18 per barrel
1189,Barrels Produced,Taxable,2017,1,In bottles and cans,11679815,11516653,11679815.0,11516653.0,$7/$18 per barrel
1190,Barrels Produced,Taxable,2017,1,In kegs,1205102,1206191,1205102.0,1206191.0,$7/$18 per barrel
1191,Barrels Produced,Taxable,2017,1,"Tax Determined, Premises Use",3999,4803,3999.0,4803.0,$7/$18 per barrel
1192,Barrels Produced,Sub Total Taxable,2017,1,Sub Total Taxable,12888916,12727647,12888916.0,12727647.0,$7/$18 per barrel
1193,Barrels Produced,Tax Free,2017,1,For export,539319,363068,539319.0,363068.0,$7/$18 per barrel
1194,Barrels Produced,Tax Free,2017,1,For vessels and aircraft,0,0,0.0,0.0,$7/$18 per barrel
1195,Barrels Produced,Tax Free,2017,1,Consumed on brewery premises,1664,1723,1664.0,1723.0,$7/$18 per barrel
1196,Barrels Produced,Sub Total Tax-Free,2017,1,Sub Total Tax-Free,540983,364791,540983.0,364791.0,$7/$18 per barrel
1197,Barrels Produced,Totals,2017,1,Total Removals,13429899,13092438,13429899.0,13092438.0,$7/$18 per barrel
1198,Barrels Produced,Totals,2017,1,Stocks On Hand end-of-month:,9892895,10340284,9892895.0,10340284.0,$7/$18 per barrel
1199,Barrels Produced,Totals,2017,2,Production,13424105,14488161,27943080.0,29027220.0,$7/$18 per barrel
1200,Barrels Produced,Taxable,2017,2,In bottles and cans,10449800,11735704,22129615.0,23252357.0,$7/$18 per barrel
1201,Barrels Produced,Taxable,2017,2,In kegs,1148724,1242626,2353826.0,2448817.0,$7/$18 per barrel
1202,Barrels Produced,Taxable,2017,2,"Tax Determined, Premises Use",3937,5686,7936.0,10489.0,$7/$18 per barrel
1203,Barrels Produced,Sub Total Taxable,2017,2,Sub Total Taxable,11602461,12984016,24491377.0,25711663.0,$7/$18 per barrel
1204,Barrels Produced,Tax Free,2017,2,For export,590662,450057,1129981.0,813125.0,$7/$18 per barrel
1205,Barrels Produced,Tax Free,2017,2,For vessels and aircraft,2,0,2.0,0.0,$7/$18 per barrel
1206,Barrels Produced,Tax Free,2017,2,Consumed on brewery premises,1459,1916,3123.0,3639.0,$7/$18 per barrel
1207,Barrels Produced,Sub Total Tax-Free,2017,2,Sub Total Tax-Free,592123,451973,1133106.0,816764.0,$7/$18 per barrel
1208,Barrels Produced,Totals,2017,2,Total Removals,12194584,13435989,25624483.0,26528427.0,$7/$18 per barrel
1209,Barrels Produced,Totals,2017,2,Stocks On Hand end-of-month:,10340429,10656282,20233324.0,20996566.0,$7/$18 per barrel
1210,Barrels Produced,Totals,2017,3,Production,16875471,17200405,44818551.0,46227625.0,$7/$18 per barrel
1211,Barrels Produced,Taxable,2017,3,In bottles and cans,12811841,13312304,34941456.0,36564661.0,$7/$18 per barrel
1212,Barrels Produced,Taxable,2017,3,In kegs,1710226,1730090,4064052.0,4178907.0,$7/$18 per barrel
1213,Barrels Produced,Taxable,2017,3,"Tax Determined, Premises Use",517435,403327,525371.0,413816.0,$7/$18 per barrel
1214,Barrels Produced,Sub Total Taxable,2017,3,Sub Total Taxable,15039502,15445721,39530879.0,41157384.0,$7/$18 per barrel
1215,Barrels Produced,Tax Free,2017,3,For export,593513,515432,1723494.0,1328557.0,$7/$18 per barrel
1216,Barrels Produced,Tax Free,2017,3,For vessels and aircraft,38,0,40.0,0.0,$7/$18 per barrel
1217,Barrels Produced,Tax Free,2017,3,Consumed on brewery premises,27332,33203,30455.0,36842.0,$7/$18 per barrel
1218,Barrels Produced,Sub Total Tax-Free,2017,3,Sub Total Tax-Free,620883,548635,1753989.0,1365399.0,$7/$18 per barrel
1219,Barrels Produced,Totals,2017,3,Total Removals,15660385,15994356,41284868.0,42522783.0,$7/$18 per barrel
1220,Barrels Produced,Totals,2017,3,Stocks On Hand end-of-month:,11195697,11352833,31429021.0,32349399.0,$7/$18 per barrel
1221,Barrels Produced,Totals,2017,4,Production,15833872,16498626,60707446.0,62736734.0,$7/$18 per barrel
1222,Barrels Produced,Taxable,2017,4,In bottles and cans,12720695,13362222,47672590.0,49927796.0,$7/$18 per barrel
1223,Barrels Produced,Taxable,2017,4,In kegs,1327194,1419448,5401153.0,5599387.0,$7/$18 per barrel
1224,Barrels Produced,Taxable,2017,4,"Tax Determined, Premises Use",4437,5997,557116.0,427322.0,$7/$18 per barrel
1225,Barrels Produced,Sub Total Taxable,2017,4,Sub Total Taxable,14052326,14787667,53630859.0,55954505.0,$7/$18 per barrel
1226,Barrels Produced,Tax Free,2017,4,For export,577780,655551,2301296.0,1984108.0,$7/$18 per barrel
1227,Barrels Produced,Tax Free,2017,4,For vessels and aircraft,0,0,40.0,0.0,$7/$18 per barrel
1228,Barrels Produced,Tax Free,2017,4,Consumed on brewery premises,1890,2033,32937.0,38910.0,$7/$18 per barrel
1229,Barrels Produced,Sub Total Tax-Free,2017,4,Sub Total Tax-Free,579670,657584,2334273.0,2023018.0,$7/$18 per barrel
1230,Barrels Produced,Totals,2017,4,Total Removals,14631996,15445251,55965132.0,57977523.0,$7/$18 per barrel
1231,Barrels Produced,Totals,2017,4,Stocks On Hand end-of-month:,11296179,11402955,42750055.0,43755810.0,$7/$18 per barrel
1232,Barrels Produced,Totals,2017,5,Production,17427818,16981856,78075703.0,79705209.0,$7/$18 per barrel
1233,Barrels Produced,Taxable,2017,5,In bottles and cans,14900329,14304553,62560109.0,64229784.0,$7/$18 per barrel
1234,Barrels Produced,Taxable,2017,5,In kegs,1403751,1418486,7139008.0,7015798.0,$7/$18 per barrel
1235,Barrels Produced,Taxable,2017,5,"Tax Determined, Premises Use",4789,5420,534586.0,425233.0,$7/$18 per barrel
1236,Barrels Produced,Sub Total Taxable,2017,5,Sub Total Taxable,16308869,15728459,70233703.0,71670815.0,$7/$18 per barrel
1237,Barrels Produced,Tax Free,2017,5,For export,540643,548962,2841917.0,2533070.0,$7/$18 per barrel
1238,Barrels Produced,Tax Free,2017,5,For vessels and aircraft,8,3,48.0,3.0,$7/$18 per barrel
1239,Barrels Produced,Tax Free,2017,5,Consumed on brewery premises,1967,2914,34268.0,41789.0,$7/$18 per barrel
1240,Barrels Produced,Sub Total Tax-Free,2017,5,Sub Total Tax-Free,542618,551879,2876233.0,2574862.0,$7/$18 per barrel
1241,Barrels Produced,Totals,2017,5,Total Removals,16851487,16280338,73109936.0,74245677.0,$7/$18 per barrel
1242,Barrels Produced,Totals,2017,5,Stocks On Hand end-of-month:,11025932,11339100,53747447.0,55090708.0,$7/$18 per barrel
1243,Barrels Produced,Totals,2017,6,Production,18219297,17992923,96295000.0,97698132.0,$7/$18 per barrel
1244,Barrels Produced,Taxable,2017,6,In bottles and cans,14731827,14660918,77291936.0,78890702.0,$7/$18 per barrel
1245,Barrels Produced,Taxable,2017,6,In kegs,1608382,1695096,8747390.0,8710894.0,$7/$18 per barrel
1246,Barrels Produced,Taxable,2017,6,"Tax Determined, Premises Use",630023,496658,1164609.0,921891.0,$7/$18 per barrel
1247,Barrels Produced,Sub Total Taxable,2017,6,Sub Total Taxable,16970232,16852672,87203935.0,88523487.0,$7/$18 per barrel
1248,Barrels Produced,Tax Free,2017,6,For export,539885,547476,3381802.0,3080546.0,$7/$18 per barrel
1249,Barrels Produced,Tax Free,2017,6,For vessels and aircraft,1,703,49.0,706.0,$7/$18 per barrel
1250,Barrels Produced,Tax Free,2017,6,Consumed on brewery premises,26649,32964,60917.0,74753.0,$7/$18 per barrel
1251,Barrels Produced,Sub Total Tax-Free,2017,6,Sub Total Tax-Free,566535,581143,3442768.0,3156005.0,$7/$18 per barrel
1252,Barrels Produced,Totals,2017,6,Total Removals,17536767,17433815,90646703.0,91679492.0,$7/$18 per barrel
1253,Barrels Produced,Totals,2017,6,Stocks On Hand end-of-month:,11231373,11483256,64978820.0,66573964.0,$7/$18 per barrel
1254,Barrels Produced,Totals,2017,7,Production,16126610,16980964,112421610.0,114679096.0,$7/$18 per barrel
1255,Barrels Produced,Taxable,2017,7,In bottles and cans,13170721,13835650,90462657.0,92726352.0,$7/$18 per barrel
1256,Barrels Produced,Taxable,2017,7,In kegs,1263379,1313849,10010769.0,10024743.0,$7/$18 per barrel
1257,Barrels Produced,Taxable,2017,7,"Tax Determined, Premises Use",5114,5345,1169723.0,927236.0,$7/$18 per barrel
1258,Barrels Produced,Sub Total Taxable,2017,7,Sub Total Taxable,14439214,15154844,101643149.0,103678331.0,$7/$18 per barrel
1259,Barrels Produced,Tax Free,2017,7,For export,720037,532507,4101839.0,3613053.0,$7/$18 per barrel
1260,Barrels Produced,Tax Free,2017,7,For vessels and aircraft,0,250,49.0,956.0,$7/$18 per barrel
1261,Barrels Produced,Tax Free,2017,7,Consumed on brewery premises,1866,1968,62783.0,76721.0,$7/$18 per barrel
1262,Barrels Produced,Sub Total Tax-Free,2017,7,Sub Total Tax-Free,721903,534725,4164671.0,3690730.0,$7/$18 per barrel
1263,Barrels Produced,Totals,2017,7,Total Removals,15161117,15689569,105807820.0,107369061.0,$7/$18 per barrel
1264,Barrels Produced,Totals,2017,7,Stocks On Hand end-of-month:,11032959,11520517,76011779.0,78094481.0,$7/$18 per barrel
1265,Barrels Produced,Totals,2017,8,Production,16378241,17003860,128799851.0,131682956.0,$7/$18 per barrel
1266,Barrels Produced,Taxable,2017,8,In bottles and cans,13969075,14851587,104431732.0,107577939.0,$7/$18 per barrel
1267,Barrels Produced,Taxable,2017,8,In kegs,1372531,1427885,11383300.0,11452628.0,$7/$18 per barrel
1268,Barrels Produced,Taxable,2017,8,"Tax Determined, Premises Use",5467,5213,1175190.0,932449.0,$7/$18 per barrel
1269,Barrels Produced,Sub Total Taxable,2017,8,Sub Total Taxable,15347073,16284685,116990222.0,119963016.0,$7/$18 per barrel
1270,Barrels Produced,Tax Free,2017,8,For export,670838,552720,4772677.0,4165773.0,$7/$18 per barrel
1271,Barrels Produced,Tax Free,2017,8,For vessels and aircraft,0,0,49.0,956.0,$7/$18 per barrel
1272,Barrels Produced,Tax Free,2017,8,Consumed on brewery premises,1784,2247,64567.0,78968.0,$7/$18 per barrel
1273,Barrels Produced,Sub Total Tax-Free,2017,8,Sub Total Tax-Free,672622,554967,4837293.0,4245697.0,$7/$18 per barrel
1274,Barrels Produced,Totals,2017,8,Total Removals,16019695,16839652,121827515.0,124208713.0,$7/$18 per barrel
1275,Barrels Produced,Totals,2017,8,Stocks On Hand end-of-month:,10565636,10836319,86577415.0,88930800.0,$7/$18 per barrel
1276,Barrels Produced,Totals,2017,9,Production,15479259,15934883,144279110.0,147617839.0,$7/$18 per barrel
1277,Barrels Produced,Taxable,2017,9,In bottles and cans,12357694,13112033,116789426.0,120689972.0,$7/$18 per barrel
1278,Barrels Produced,Taxable,2017,9,In kegs,1421452,1571047,12804752.0,13023675.0,$7/$18 per barrel
1279,Barrels Produced,Taxable,2017,9,"Tax Determined, Premises Use",645667,534856,1820857.0,1467305.0,$7/$18 per barrel
1280,Barrels Produced,Sub Total Taxable,2017,9,Sub Total Taxable,14424813,15217936,131415035.0,135180952.0,$7/$18 per barrel
1281,Barrels Produced,Tax Free,2017,9,For export,561602,565881,5334279.0,4731654.0,$7/$18 per barrel
1282,Barrels Produced,Tax Free,2017,9,For vessels and aircraft,52,147,101.0,1103.0,$7/$18 per barrel
1283,Barrels Produced,Tax Free,2017,9,Consumed on brewery premises,28171,30172,92738.0,109140.0,$7/$18 per barrel
1284,Barrels Produced,Sub Total Tax-Free,2017,9,Sub Total Tax-Free,589825,596200,5427118.0,4841897.0,$7/$18 per barrel
1285,Barrels Produced,Totals,2017,9,Total Removals,15014638,15814136,136842153.0,140022849.0,$7/$18 per barrel
1286,Barrels Produced,Totals,2017,9,Stocks On Hand end-of-month:,10736934,10461026,97314349.0,99391826.0,$7/$18 per barrel
1287,Barrels Produced,Totals,2017,10,Production,14762740,14500827,159041850.0,162118666.0,$7/$18 per barrel
1288,Barrels Produced,Taxable,2017,10,In bottles and cans,12491312,11737517,129280738.0,132427489.0,$7/$18 per barrel
1289,Barrels Produced,Taxable,2017,10,In kegs,1472610,1299321,14277362.0,14322996.0,$7/$18 per barrel
1290,Barrels Produced,Taxable,2017,10,"Tax Determined, Premises Use",4696,4471,1825553.0,1471776.0,$7/$18 per barrel
1291,Barrels Produced,Sub Total Taxable,2017,10,Sub Total Taxable,13968618,13041309,145383653.0,148222261.0,$7/$18 per barrel
1292,Barrels Produced,Tax Free,2017,10,For export,647306,683547,5981585.0,5415201.0,$7/$18 per barrel
1293,Barrels Produced,Tax Free,2017,10,For vessels and aircraft,0,0,101.0,1103.0,$7/$18 per barrel
1294,Barrels Produced,Tax Free,2017,10,Consumed on brewery premises,1276,2383,94014.0,111523.0,$7/$18 per barrel
1295,Barrels Produced,Sub Total Tax-Free,2017,10,Sub Total Tax-Free,648582,685930,6075700.0,5527827.0,$7/$18 per barrel
1296,Barrels Produced,Totals,2017,10,Total Removals,14617200,13727239,151459353.0,153750088.0,$7/$18 per barrel
1297,Barrels Produced,Totals,2017,10,Stocks On Hand end-of-month:,9922408,10098246,107236757.0,109490072.0,$7/$18 per barrel
1298,Barrels Produced,Totals,2017,11,Production,13366706,13730821,172408556.0,175849487.0,$7/$18 per barrel
1299,Barrels Produced,Taxable,2017,11,In bottles and cans,11341763,11230496,140622501.0,143657985.0,$7/$18 per barrel
1300,Barrels Produced,Taxable,2017,11,In kegs,1206790,1235062,15484152.0,15558058.0,$7/$18 per barrel
1301,Barrels Produced,Taxable,2017,11,"Tax Determined, Premises Use",3714,4265,1829267.0,1476041.0,$7/$18 per barrel
1302,Barrels Produced,Sub Total Taxable,2017,11,Sub Total Taxable,12552267,12469823,157935920.0,160692084.0,$7/$18 per barrel
1303,Barrels Produced,Tax Free,2017,11,For export,452865,674397,6434450.0,6089598.0,$7/$18 per barrel
1304,Barrels Produced,Tax Free,2017,11,For vessels and aircraft,3484,0,3585.0,1103.0,$7/$18 per barrel
1305,Barrels Produced,Tax Free,2017,11,Consumed on brewery premises,1348,2171,95362.0,113694.0,$7/$18 per barrel
1306,Barrels Produced,Sub Total Tax-Free,2017,11,Sub Total Tax-Free,457697,676568,6533397.0,6204395.0,$7/$18 per barrel
1307,Barrels Produced,Totals,2017,11,Total Removals,13009964,13146391,164469317.0,166896479.0,$7/$18 per barrel
1308,Barrels Produced,Totals,2017,11,Stocks On Hand end-of-month:,9624061,9960499,116860818.0,119450571.0,$7/$18 per barrel
1309,Barrels Produced,Totals,2017,12,Production,12939958,14556208,185574547.0,190464588.0,$7/$18 per barrel
1310,Barrels Produced,Taxable,2017,12,In bottles and cans,10719932,11741809,151411260.0,155415748.0,$7/$18 per barrel
1311,Barrels Produced,Taxable,2017,12,In kegs,1236385,1429276,16772664.0,17000563.0,$7/$18 per barrel
1312,Barrels Produced,Taxable,2017,12,"Tax Determined, Premises Use",503106,515518,2401473.0,2014477.0,$7/$18 per barrel
1313,Barrels Produced,Sub Total Taxable,2017,12,Sub Total Taxable,12459423,13686603,170585397.0,174430788.0,$7/$18 per barrel
1314,Barrels Produced,Tax Free,2017,12,For export,377224,431028,6813688.0,6520689.0,$7/$18 per barrel
1315,Barrels Produced,Tax Free,2017,12,For vessels and aircraft,55,6,3640.0,1109.0,$7/$18 per barrel
1316,Barrels Produced,Tax Free,2017,12,Consumed on brewery premises,21325,34230,118041.0,148201.0,$7/$18 per barrel
1317,Barrels Produced,Sub Total Tax-Free,2017,12,Sub Total Tax-Free,398604,465264,6935369.0,6669999.0,$7/$18 per barrel
1318,Barrels Produced,Totals,2017,12,Total Removals,12858027,14151867,177520766.0,181100787.0,$7/$18 per barrel
1319,Barrels Produced,Totals,2017,12,Stocks On Hand end-of-month:,9533363,10003805,126552294.0,129480528.0,$7/$18 per barrel
1320,Barrels Produced,Totals,2018,1,Production,13892411,14529804,13892411.0,14529804.0,$3.50/$16 per barrel
1321,Barrels Produced,Taxable,2018,1,In bottles and cans,10884988,11685307,10884988.0,11685307.0,$3.50/$16 per barrel
1322,Barrels Produced,Taxable,2018,1,In barrels and kegs,1241826,1208585,1241826.0,1208585.0,$3.50/$16 per barrel
1323,Barrels Produced,Taxable,2018,1,"Tax Determined, Premises Use",5366,4504,5366.0,4504.0,$3.50/$16 per barrel
1324,Barrels Produced,Sub Total Taxable,2018,1,Sub Total Taxable,12132180,12898396,12132180.0,12898396.0,$3.50/$16 per barrel
1325,Barrels Produced,Tax Free,2018,1,For export,573974,539381,573974.0,539381.0,$3.50/$16 per barrel
1326,Barrels Produced,Tax Free,2018,1,Consumed on brewery premises,1112,1696,1112.0,1696.0,$3.50/$16 per barrel
1327,Barrels Produced,Sub Total Tax-Free,2018,1,Sub Total Tax-Free,575085,541077,575085.0,541077.0,$3.50/$16 per barrel
1328,Barrels Produced,Totals,2018,1,Total Removals,12707266,13439473,12707266.0,13439473.0,$3.50/$16 per barrel
1329,Barrels Produced,Totals,2018,1,Stocks On Hand end-of-month:,9715848,9903276,,,$3.50/$16 per barrel
1330,Barrels Produced,Totals,2018,2,Production,13466526,13435672,27362104.0,27966201.0,$3.50/$16 per barrel
1331,Barrels Produced,Taxable,2018,2,In bottles and cans,10148564,10454288,21033758.0,22139849.0,$3.50/$16 per barrel
1332,Barrels Produced,Taxable,2018,2,In barrels and kegs,1118430,1153932,2360831.0,2363031.0,$3.50/$16 per barrel
1333,Barrels Produced,Taxable,2018,2,"Tax Determined, Premises Use",4582,4445,9948.0,8949.0,$3.50/$16 per barrel
1334,Barrels Produced,Sub Total Taxable,2018,2,Sub Total Taxable,11271577,11612664,23404537.0,24511829.0,$3.50/$16 per barrel
1335,Barrels Produced,Tax Free,2018,2,For export,571341,590636,1145323.0,1130017.0,$3.50/$16 per barrel
1336,Barrels Produced,Tax Free,2018,2,For vessels and aircraft,0,2,0.0,2.0,$3.50/$16 per barrel
1337,Barrels Produced,Tax Free,2018,2,Consumed on brewery premises,1002,1497,2114.0,3193.0,$3.50/$16 per barrel
1338,Barrels Produced,Sub Total Tax-Free,2018,2,Sub Total Tax-Free,572343,592135,1147437.0,1133212.0,$3.50/$16 per barrel
1339,Barrels Produced,Totals,2018,2,Total Removals,11843919,12204800,24551974.0,25645042.0,$3.50/$16 per barrel
1340,Barrels Produced,Totals,2018,2,Stocks On Hand end-of-month:,10914977,10350078,,,$3.50/$16 per barrel
1341,Barrels Produced,Totals,2018,3,Production,16145371,16934604,43502154.0,44899465.0,$3.50/$16 per barrel
1342,Barrels Produced,Taxable,2018,3,In bottles and cans,12410627,12821408,33443804.0,34960661.0,$3.50/$16 per barrel
1343,Barrels Produced,Taxable,2018,3,In barrels and kegs,1550281,1719655,3910000.0,4081616.0,$3.50/$16 per barrel
1344,Barrels Produced,Taxable,2018,3,"Tax Determined, Premises Use",685517,549479,695417.0,558428.0,$3.50/$16 per barrel
1345,Barrels Produced,Sub Total Taxable,2018,3,Sub Total Taxable,14646425,15090542,38049221.0,39600705.0,$3.50/$16 per barrel
1346,Barrels Produced,Tax Free,2018,3,For export,605640,593513,1751130.0,1723645.0,$3.50/$16 per barrel
1347,Barrels Produced,Tax Free,2018,3,For vessels and aircraft,10,38,10.0,40.0,$3.50/$16 per barrel
1348,Barrels Produced,Tax Free,2018,3,Consumed on brewery premises,25044,28136,27158.0,31329.0,$3.50/$16 per barrel
1349,Barrels Produced,Sub Total Tax-Free,2018,3,Sub Total Tax-Free,630694,621687,1778298.0,1755014.0,$3.50/$16 per barrel
1350,Barrels Produced,Totals,2018,3,Total Removals,15277119,15712229,39827519.0,41355719.0,$3.50/$16 per barrel
1351,Barrels Produced,Totals,2018,3,Stocks On Hand end-of-month:,11556620,11228578,,,$3.50/$16 per barrel
1352,Barrels Produced,Totals,2018,4,Production,15665012,15840056,59167166.0,60739521.0,$3.50/$16 per barrel
1353,Barrels Produced,Taxable,2018,4,In bottles and cans,12821206,12723798,46265010.0,47684458.0,$3.50/$16 per barrel
1354,Barrels Produced,Taxable,2018,4,In barrels and kegs,1302101,1329094,5212101.0,5410710.0,$3.50/$16 per barrel
1355,Barrels Produced,Taxable,2018,4,"Tax Determined, Premises Use",4842,4930,700259.0,563358.0,$3.50/$16 per barrel
1356,Barrels Produced,Sub Total Taxable,2018,4,Sub Total Taxable,14128149,14057821,52177370.0,53658526.0,$3.50/$16 per barrel
1357,Barrels Produced,Tax Free,2018,4,For export,588434,577813,2339564.0,2301458.0,$3.50/$16 per barrel
1358,Barrels Produced,Tax Free,2018,4,For vessels and aircraft,0,0,10.0,40.0,$3.50/$16 per barrel
1359,Barrels Produced,Tax Free,2018,4,Consumed on brewery premises,1076,1885,28234.0,33214.0,$3.50/$16 per barrel
1360,Barrels Produced,Sub Total Tax-Free,2018,4,Sub Total Tax-Free,589510,579699,2367808.0,2334713.0,$3.50/$16 per barrel
1361,Barrels Produced,Totals,2018,4,Total Removals,14717659,14637520,54545178.0,55993239.0,$3.50/$16 per barrel
1362,Barrels Produced,Totals,2018,4,Stocks On Hand end-of-month:,11389966,11301656,,,$3.50/$16 per barrel
1363,Barrels Produced,Totals,2018,5,Production,16742927,17439377,75910093.0,78178898.0,$3.50/$16 per barrel
1364,Barrels Produced,Taxable,2018,5,In bottles and cans,13875500,14905650,60140510.0,62590108.0,$3.50/$16 per barrel
1365,Barrels Produced,Taxable,2018,5,In barrels and kegs,1382342,1407811,6594443.0,6818521.0,$3.50/$16 per barrel
1366,Barrels Produced,Taxable,2018,5,"Tax Determined, Premises Use",5736,5285,705995.0,568643.0,$3.50/$16 per barrel
1367,Barrels Produced,Sub Total Taxable,2018,5,Sub Total Taxable,15263578,16318746,67440948.0,69977272.0,$3.50/$16 per barrel
1368,Barrels Produced,Tax Free,2018,5,For export,654536,540616,2994100.0,2842074.0,$3.50/$16 per barrel
1369,Barrels Produced,Tax Free,2018,5,For vessels and aircraft,233,8,243.0,49.0,$3.50/$16 per barrel
1370,Barrels Produced,Tax Free,2018,5,Consumed on brewery premises,1146,1979,29380.0,35193.0,$3.50/$16 per barrel
1371,Barrels Produced,Sub Total Tax-Free,2018,5,Sub Total Tax-Free,655915,542603,3023723.0,2877315.0,$3.50/$16 per barrel
1372,Barrels Produced,Totals,2018,5,Total Removals,15919493,16861349,70464671.0,72854588.0,$3.50/$16 per barrel
1373,Barrels Produced,Totals,2018,5,Stocks On Hand end-of-month:,11439293,11034739,,,$3.50/$16 per barrel
1374,Barrels Produced,Totals,2018,6,Production,17857728,18298558,93767821.0,96477456.0,$3.50/$16 per barrel
1375,Barrels Produced,Taxable,2018,6,In bottles and cans,14169508,14745557,74310018.0,77335665.0,$3.50/$16 per barrel
1376,Barrels Produced,Taxable,2018,6,In barrels and kegs,1498143,1624513,8092585.0,8443034.0,$3.50/$16 per barrel
1377,Barrels Produced,Taxable,2018,6,"Tax Determined, Premises Use",802638,672783,1508633.0,1241426.0,$3.50/$16 per barrel
1378,Barrels Produced,Sub Total Taxable,2018,6,Sub Total Taxable,16470288,17042853,83911236.0,87020125.0,$3.50/$16 per barrel
1379,Barrels Produced,Tax Free,2018,6,For export,692704,539951,3686804.0,3382025.0,$3.50/$16 per barrel
1380,Barrels Produced,Tax Free,2018,6,For vessels and aircraft,451,1,694.0,50.0,$3.50/$16 per barrel
1381,Barrels Produced,Tax Free,2018,6,Consumed on brewery premises,28204,28210,57584.0,63403.0,$3.50/$16 per barrel
1382,Barrels Produced,Sub Total Tax-Free,2018,6,Sub Total Tax-Free,721359,568162,3745082.0,3445478.0,$3.50/$16 per barrel
1383,Barrels Produced,Totals,2018,6,Total Removals,17191647,17611015,87656318.0,90465602.0,$3.50/$16 per barrel
1384,Barrels Produced,Totals,2018,6,Stocks On Hand end-of-month:,11820177,11264959,,,$3.50/$16 per barrel
1385,Barrels Produced,Totals,2018,7,Production,16540513,16143132,110308334.0,112620588.0,$3.50/$16 per barrel
1386,Barrels Produced,Taxable,2018,7,In bottles and cans,13936154,13177229,88246172.0,90512894.0,$3.50/$16 per barrel
1387,Barrels Produced,Taxable,2018,7,In barrels and kegs,1239547,1270425,9332132.0,9713459.0,$3.50/$16 per barrel
1388,Barrels Produced,Taxable,2018,7,"Tax Determined, Premises Use",6579,5604,1515211.0,1247030.0,$3.50/$16 per barrel
1389,Barrels Produced,Sub Total Taxable,2018,7,Sub Total Taxable,15182279,14453257,99093515.0,101473382.0,$3.50/$16 per barrel
1390,Barrels Produced,Tax Free,2018,7,For export,755920,720033,4442724.0,4102058.0,$3.50/$16 per barrel
1391,Barrels Produced,Tax Free,2018,7,For vessels and aircraft,0,0,694.0,50.0,$3.50/$16 per barrel
1392,Barrels Produced,Tax Free,2018,7,Consumed on brewery premises,2576,1906,60160.0,65309.0,$3.50/$16 per barrel
1393,Barrels Produced,Sub Total Tax-Free,2018,7,Sub Total Tax-Free,758496,721939,4503578.0,4167417.0,$3.50/$16 per barrel
1394,Barrels Produced,Totals,2018,7,Total Removals,15940776,15175197,103597093.0,105640799.0,$3.50/$16 per barrel
1395,Barrels Produced,Totals,2018,7,Stocks On Hand end-of-month:,11194470,11047434,,,$3.50/$16 per barrel
1396,Barrels Produced,Totals,2018,8,Production,16936946,16415787,127245280.0,129036374.0,$3.50/$16 per barrel
1397,Barrels Produced,Taxable,2018,8,In bottles and cans,13927580,13987145,102173752.0,104500039.0,$3.50/$16 per barrel
1398,Barrels Produced,Taxable,2018,8,In barrels and kegs,1355873,1383153,10688006.0,11096612.0,$3.50/$16 per barrel
1399,Barrels Produced,Taxable,2018,8,"Tax Determined, Premises Use",6752,5978,1521964.0,1253007.0,$3.50/$16 per barrel
